evento_id,tipo,subtipo,calle,lat,lon,timestamp,fecha_evento,hora_evento,fuente,procesado
jam_1744580266000_-33.988736_-70.700791,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-33.988736,-70.700791,1744580266000,2025-04-13T21:37:46Z,21:37:46,scraper,False
jam_1744580269000_-33.505884_-70.644371,JAM,JAM_STAND_STILL_TRAFFIC,Av. Departamental,-33.505884,-70.644371,1744580269000,2025-04-13T21:37:49Z,21:37:49,scraper,False
jam_1744580319000_-33.505854_-70.737716,JAM,,Av. Salvador Allende,-33.505854,-70.737716,1744580319000,2025-04-13T21:38:39Z,21:38:39,scraper,False
jam_1744580344000_-33.495268_-70.616832,JAM,,Av. Vicuña Mackenna,-33.495268,-70.616832,1744580344000,2025-04-13T21:39:04Z,21:39:04,scraper,False
jam_1744580375000_-33.724238_-70.702439,JAM,JAM_STAND_STILL_TRAFFIC,Ruta 79,-33.724238,-70.702439,1744580375000,2025-04-13T21:39:35Z,21:39:35,scraper,False
jam_1744580375000_-33.730162_-70.704095,JAM,JAM_STAND_STILL_TRAFFIC,Ruta 79,-33.730162,-70.704095,1744580375000,2025-04-13T21:39:35Z,21:39:35,scraper,False
jam_1744580388000_-33.521026_-70.597439,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio,-33.521026,-70.597439,1744580388000,2025-04-13T21:39:48Z,21:39:48,scraper,False
jam_1744580400000_-33.562424_-70.555755,JAM,JAM_HEAVY_TRAFFIC,Av. Camilo Henríquez,-33.562424,-70.555755,1744580400000,2025-04-13T21:40:00Z,21:40:00,scraper,False
jam_1744580421000_-33.509065_-70.739158,JAM,,Av. Salvador Allende,-33.509065,-70.739158,1744580421000,2025-04-13T21:40:21Z,21:40:21,scraper,False
jam_1744580431000_-33.428677_-70.619975,JAM,,Av. Providencia,-33.428677,-70.619975,1744580431000,2025-04-13T21:40:31Z,21:40:31,scraper,False
jam_1744580434000_-33.458335_-70.935815,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.458335,-70.935815,1744580434000,2025-04-13T21:40:34Z,21:40:34,scraper,False
jam_1744580464000_-33.500498_-70.665618,JAM,,Av. Departamental,-33.500498,-70.665618,1744580464000,2025-04-13T21:41:04Z,21:41:04,scraper,False
jam_1744580468000_-33.635811_-70.573783,JAM,JAM_STAND_STILL_TRAFFIC,Av. Virginia Subercaseaux,-33.635811,-70.573783,1744580468000,2025-04-13T21:41:08Z,21:41:08,scraper,False
jam_1744580746000_-33.367057_-70.545282,JAM,JAM_STAND_STILL_TRAFFIC,Gran Vía,-33.367057,-70.545282,1744580746000,2025-04-13T21:45:46Z,21:45:46,scraper,False
jam_1744580792000_-33.608563_-70.855715,JAM,,sin información,-33.608563,-70.855715,1744580792000,2025-04-13T21:46:32Z,21:46:32,scraper,False
jam_1744580809000_-33.357635_-70.754158,JAM,,Osa Mayor,-33.357635,-70.754158,1744580809000,2025-04-13T21:46:49Z,21:46:49,scraper,False
jam_1744580955000_-33.492378_-70.750909,JAM,JAM_HEAVY_TRAFFIC,Salida a Américo Vespucio Sur > Cerrillos,-33.492378,-70.750909,1744580955000,2025-04-13T21:49:15Z,21:49:15,scraper,False
jam_1744581068000_-33.580312_-70.589719,JAM,JAM_HEAVY_TRAFFIC,Av. Gabriela Poniente,-33.580312,-70.589719,1744581068000,2025-04-13T21:51:08Z,21:51:08,scraper,False
jam_1744581255000_-33.406999_-70.572733,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,-33.406999,-70.572733,1744581255000,2025-04-13T21:54:15Z,21:54:15,scraper,False
jam_1744581401000_-33.766075_-71.241287,JAM,,Ruta G-60,-33.766075,-71.241287,1744581401000,2025-04-13T21:56:41Z,21:56:41,scraper,False
jam_1744581415000_-33.482439_-70.745192,JAM,JAM_HEAVY_TRAFFIC,Av. Pajaritos,-33.482439,-70.745192,1744581415000,2025-04-13T21:56:55Z,21:56:55,scraper,False
jam_1744581442000_-33.602584_-70.574912,JAM,,Av. Domingo Tocornal,-33.602584,-70.574912,1744581442000,2025-04-13T21:57:22Z,21:57:22,scraper,False
jam_1744581495000_-33.608669_-70.717064,JAM,,Av. Pdte. Jorge Alessandri Rodríguez,-33.608669,-70.717064,1744581495000,2025-04-13T21:58:15Z,21:58:15,scraper,False
jam_1744581656000_-33.726119_-70.703038,JAM,JAM_HEAVY_TRAFFIC,Ruta 79,-33.726119,-70.703038,1744581656000,2025-04-13T22:00:56Z,22:00:56,scraper,False
jam_1744581656000_-33.727501_-70.703442,JAM,JAM_HEAVY_TRAFFIC,Ruta 79,-33.727501,-70.703442,1744581656000,2025-04-13T22:00:56Z,22:00:56,scraper,False
jam_1744581656000_-33.733171_-70.704422,JAM,JAM_HEAVY_TRAFFIC,Ruta 79,-33.733171,-70.704422,1744581656000,2025-04-13T22:00:56Z,22:00:56,scraper,False
jam_1744581674000_-33.494093_-70.617106,JAM,JAM_HEAVY_TRAFFIC,Av. Vicuña Mackenna,-33.494093,-70.617106,1744581674000,2025-04-13T22:01:14Z,22:01:14,scraper,False
jam_1744581702000_-33.556753_-70.635369,JAM,JAM_HEAVY_TRAFFIC,Pasaje Javiera Carrera,-33.556753,-70.635369,1744581702000,2025-04-13T22:01:42Z,22:01:42,scraper,False
jam_1744581704000_-33.522595_-70.597074,JAM,JAM_HEAVY_TRAFFIC,Av. Walker Martínez,-33.522595,-70.597074,1744581704000,2025-04-13T22:01:44Z,22:01:44,scraper,False
jam_1744581705000_-33.564444_-70.584495,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.564444,-70.584495,1744581705000,2025-04-13T22:01:45Z,22:01:45,scraper,False
jam_1744581791000_-33.444246_-70.852111,JAM,JAM_STAND_STILL_TRAFFIC,Ruta 68,-33.444246,-70.852111,1744581791000,2025-04-13T22:03:11Z,22:03:11,scraper,False
jam_1744581795000_-33.561044_-70.585054,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.561044,-70.585054,1744581795000,2025-04-13T22:03:15Z,22:03:15,scraper,False
jam_1744581808000_-33.430839_-70.563548,JAM,,Av. Francisco Bilbao,-33.430839,-70.563548,1744581808000,2025-04-13T22:03:28Z,22:03:28,scraper,False
jam_1744581848000_-33.478467_-70.741989,JAM,JAM_STAND_STILL_TRAFFIC,Av. Pajaritos,-33.478467,-70.741989,1744581848000,2025-04-13T22:04:08Z,22:04:08,scraper,False
jam_1744581867000_-33.372084_-70.668015,JAM,JAM_HEAVY_TRAFFIC,Autopista Vespucio Norte,-33.372084,-70.668015,1744581867000,2025-04-13T22:04:27Z,22:04:27,scraper,False
jam_1744581909000_-33.522699_-70.676493,JAM,JAM_HEAVY_TRAFFIC,Av. Presidente José Joaquín Prieto Vial,-33.522699,-70.676493,1744581909000,2025-04-13T22:05:09Z,22:05:09,scraper,False
jam_1744581923000_-33.547699_-70.587409,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.547699,-70.587409,1744581923000,2025-04-13T22:05:23Z,22:05:23,scraper,False
jam_1744581927000_-33.735775_-70.711932,JAM,,Camino Buin - Alto Jahuel,-33.735775,-70.711932,1744581927000,2025-04-13T22:05:27Z,22:05:27,scraper,False
jam_1744581947000_-33.408318_-70.587528,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,-33.408318,-70.587528,1744581947000,2025-04-13T22:05:47Z,22:05:47,scraper,False
jam_1744582020000_-34.127279_-70.782697,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.127279,-70.782697,1744582020000,2025-04-13T22:07:00Z,22:07:00,scraper,False
jam_1744582041000_-33.483227_-70.745675,JAM,JAM_HEAVY_TRAFFIC,Av. Pajaritos,-33.483227,-70.745675,1744582041000,2025-04-13T22:07:21Z,22:07:21,scraper,False
jam_1744582092000_-33.480626_-70.743865,JAM,JAM_STAND_STILL_TRAFFIC,Av. Pajaritos,-33.480626,-70.743865,1744582092000,2025-04-13T22:08:12Z,22:08:12,scraper,False
jam_1744582092000_-33.480761_-70.743982,JAM,JAM_STAND_STILL_TRAFFIC,Av. Pajaritos,-33.480761,-70.743982,1744582092000,2025-04-13T22:08:12Z,22:08:12,scraper,False
jam_1744582092000_-33.555304_-70.667421,JAM,JAM_HEAVY_TRAFFIC,Alejandro Guzmán,-33.555304,-70.667421,1744582092000,2025-04-13T22:08:12Z,22:08:12,scraper,False
jam_1744582101000_-34.128481_-70.782983,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.128481,-70.782983,1744582101000,2025-04-13T22:08:21Z,22:08:21,scraper,False
jam_1744582126000_-33.408712_-71.068386,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.408712,-71.068386,1744582126000,2025-04-13T22:08:46Z,22:08:46,scraper,False
jam_1744582157000_-33.531298_-70.594557,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.531298,-70.594557,1744582157000,2025-04-13T22:09:17Z,22:09:17,scraper,False
jam_1744582169000_-33.862628_-71.383999,JAM,,Ruta G-60,-33.862628,-71.383999,1744582169000,2025-04-13T22:09:29Z,22:09:29,scraper,False
jam_1744582178000_-33.575622_-70.553617,JAM,JAM_HEAVY_TRAFFIC,Av. Camilo Henríquez,-33.575622,-70.553617,1744582178000,2025-04-13T22:09:38Z,22:09:38,scraper,False
jam_1744582200000_-33.401632_-70.697055,JAM,,Autopista Central - Eje Gral. Velásquez,-33.401632,-70.697055,1744582200000,2025-04-13T22:10:00Z,22:10:00,scraper,False
jam_1744582204000_-32.993343_-71.265383,JAM,JAM_HEAVY_TRAFFIC,Av. Palmira Romano Sur,-32.993343,-71.265383,1744582204000,2025-04-13T22:10:04Z,22:10:04,scraper,False
jam_1744582218000_-33.446562_-70.860891,JAM,,Ruta 68,-33.446562,-70.860891,1744582218000,2025-04-13T22:10:18Z,22:10:18,scraper,False
jam_1744582237000_-33.493811_-70.756483,JAM,JAM_STAND_STILL_TRAFFIC,Ruta 78,-33.493811,-70.756483,1744582237000,2025-04-13T22:10:37Z,22:10:37,scraper,False
jam_1744582249000_-33.400689_-70.697061,JAM,,sin información,-33.400689,-70.697061,1744582249000,2025-04-13T22:10:49Z,22:10:49,scraper,False
jam_1744582258000_-33.493724_-70.755203,JAM,JAM_STAND_STILL_TRAFFIC,Ruta 78,-33.493724,-70.755203,1744582258000,2025-04-13T22:10:58Z,22:10:58,scraper,False
jam_1744582258000_-33.567717_-70.711662,JAM,JAM_HEAVY_TRAFFIC,Autopista Central,-33.567717,-70.711662,1744582258000,2025-04-13T22:10:58Z,22:10:58,scraper,False
jam_1744582259000_-33.481247_-70.754075,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio,-33.481247,-70.754075,1744582259000,2025-04-13T22:10:59Z,22:10:59,scraper,False
jam_1744582314000_-33.403115_-71.095252,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.403115,-71.095252,1744582314000,2025-04-13T22:11:54Z,22:11:54,scraper,False
jam_1744582323000_-33.478884_-70.748274,JAM,JAM_HEAVY_TRAFFIC,Santa Elena,-33.478884,-70.748274,1744582323000,2025-04-13T22:12:03Z,22:12:03,scraper,False
jam_1744582356000_-34.175959_-70.695067,JAM,JAM_HEAVY_TRAFFIC,Av. San Juan,-34.175959,-70.695067,1744582356000,2025-04-13T22:12:36Z,22:12:36,scraper,False
jam_1744582375000_-33.518836_-70.581436,JAM,JAM_STAND_STILL_TRAFFIC,Av. La Florida,-33.518836,-70.581436,1744582375000,2025-04-13T22:12:55Z,22:12:55,scraper,False
jam_1744582404000_-34.081913_-70.770872,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.081913,-70.770872,1744582404000,2025-04-13T22:13:24Z,22:13:24,scraper,False
jam_1744582404000_-34.085269_-70.773777,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.085269,-70.773777,1744582404000,2025-04-13T22:13:24Z,22:13:24,scraper,False
jam_1744582421000_-33.687196_-70.947412,JAM,JAM_HEAVY_TRAFFIC,Ruta 78,-33.687196,-70.947412,1744582421000,2025-04-13T22:13:41Z,22:13:41,scraper,False
jam_1744582430000_-33.425379_-71.040136,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.425379,-71.040136,1744582430000,2025-04-13T22:13:50Z,22:13:50,scraper,False
jam_1744582454000_-33.602655_-70.575445,JAM,JAM_HEAVY_TRAFFIC,Av. Domingo Tocornal,-33.602655,-70.575445,1744582454000,2025-04-13T22:14:14Z,22:14:14,scraper,False
jam_1744582454000_-33.684867_-71.069671,JAM,,Ruta 78,-33.684867,-71.069671,1744582454000,2025-04-13T22:14:14Z,22:14:14,scraper,False
jam_1744582470000_-33.558615_-70.826823,JAM,,Ruta 78,-33.558615,-70.826823,1744582470000,2025-04-13T22:14:30Z,22:14:30,scraper,False
jam_1744582500000_-33.543115_-70.689227,JAM,,Autopista Central,-33.543115,-70.689227,1744582500000,2025-04-13T22:15:00Z,22:15:00,scraper,False
jam_1744582508000_-33.416643_-70.606573,JAM,,Nueva Tobalaba,-33.416643,-70.606573,1744582508000,2025-04-13T22:15:08Z,22:15:08,scraper,False
jam_1744582508000_-33.416809_-70.606254,JAM,,Nueva Tobalaba,-33.416809,-70.606254,1744582508000,2025-04-13T22:15:08Z,22:15:08,scraper,False
jam_1744582509000_-33.690476_-71.053365,JAM,,Ruta 78,-33.690476,-71.053365,1744582509000,2025-04-13T22:15:09Z,22:15:09,scraper,False
jam_1744582514000_-33.439053_-70.832611,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.439053,-70.832611,1744582514000,2025-04-13T22:15:14Z,22:15:14,scraper,False
jam_1744582517000_-33.477798_-70.756075,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,-33.477798,-70.756075,1744582517000,2025-04-13T22:15:17Z,22:15:17,scraper,False
jam_1744582535000_-33.542077_-70.635843,JAM,,Autopista Vespucio Sur,-33.542077,-70.635843,1744582535000,2025-04-13T22:15:35Z,22:15:35,scraper,False
jam_1744582548000_-33.540951_-70.686427,JAM,,Autopista Central,-33.540951,-70.686427,1744582548000,2025-04-13T22:15:48Z,22:15:48,scraper,False
jam_1744582557000_-34.071528_-70.761227,JAM,,Ruta 5 Sur,-34.071528,-70.761227,1744582557000,2025-04-13T22:15:57Z,22:15:57,scraper,False
jam_1744582557000_-34.072539_-70.762032,JAM,,Ruta 5 Sur,-34.072539,-70.762032,1744582557000,2025-04-13T22:15:57Z,22:15:57,scraper,False
jam_1744582575000_-33.669099_-71.139481,JAM,,Ruta 78,-33.669099,-71.139481,1744582575000,2025-04-13T22:16:15Z,22:16:15,scraper,False
jam_1744582585000_-33.533609_-70.682343,JAM,,Autopista Central,-33.533609,-70.682343,1744582585000,2025-04-13T22:16:25Z,22:16:25,scraper,False
jam_1744582601000_-33.440463_-70.837945,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.440463,-70.837945,1744582601000,2025-04-13T22:16:41Z,22:16:41,scraper,False
jam_1744582608000_-33.699797_-71.028112,JAM,,Ruta 78,-33.699797,-71.028112,1744582608000,2025-04-13T22:16:48Z,22:16:48,scraper,False
jam_1744582615000_-33.528025_-70.679378,JAM,JAM_HEAVY_TRAFFIC,Autopista Central,-33.528025,-70.679378,1744582615000,2025-04-13T22:16:55Z,22:16:55,scraper,False
jam_1744582618000_-33.539523_-70.653377,JAM,,Autopista Vespucio Sur,-33.539523,-70.653377,1744582618000,2025-04-13T22:16:58Z,22:16:58,scraper,False
jam_1744582645000_-33.523626_-70.676985,JAM,JAM_STAND_STILL_TRAFFIC,Salida 9a-S > El Parrón,-33.523626,-70.676985,1744582645000,2025-04-13T22:17:25Z,22:17:25,scraper,False
jam_1744582690000_-33.446818_-70.861833,JAM,,Ruta 68,-33.446818,-70.861833,1744582690000,2025-04-13T22:18:10Z,22:18:10,scraper,False
jam_1744582708000_-33.486415_-70.748035,JAM,JAM_HEAVY_TRAFFIC,Av. Pajaritos,-33.486415,-70.748035,1744582708000,2025-04-13T22:18:28Z,22:18:28,scraper,False
jam_1744582711000_-33.474503_-70.758074,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio,-33.474503,-70.758074,1744582711000,2025-04-13T22:18:31Z,22:18:31,scraper,False
jam_1744582730000_-33.496975_-70.616088,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.496975,-70.616088,1744582730000,2025-04-13T22:18:50Z,22:18:50,scraper,False
jam_1744582732000_-33.316243_-70.835189,JAM,JAM_HEAVY_TRAFFIC,Ruta G-16,-33.316243,-70.835189,1744582732000,2025-04-13T22:18:52Z,22:18:52,scraper,False
jam_1744582763000_-33.760261_-71.235766,JAM,JAM_STAND_STILL_TRAFFIC,Ruta G-60,-33.760261,-71.235766,1744582763000,2025-04-13T22:19:23Z,22:19:23,scraper,False
jam_1744582763000_-33.760463_-71.235979,JAM,JAM_STAND_STILL_TRAFFIC,Ruta G-60,-33.760463,-71.235979,1744582763000,2025-04-13T22:19:23Z,22:19:23,scraper,False
jam_1744582784000_-33.498232_-70.789031,JAM,,Ruta 78,-33.498232,-70.789031,1744582784000,2025-04-13T22:19:44Z,22:19:44,scraper,False
jam_1744582808000_-33.441713_-70.842597,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.441713,-70.842597,1744582808000,2025-04-13T22:20:08Z,22:20:08,scraper,False
jam_1744582808000_-33.442024_-70.843718,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.442024,-70.843718,1744582808000,2025-04-13T22:20:08Z,22:20:08,scraper,False
jam_1744582846000_-33.636698_-70.576114,JAM,JAM_HEAVY_TRAFFIC,Av. Virginia Subercaseaux,-33.636698,-70.576114,1744582846000,2025-04-13T22:20:46Z,22:20:46,scraper,False
jam_1744582883000_-33.538514_-70.771705,JAM,,Estacionamientos MidMall Maipú,-33.538514,-70.771705,1744582883000,2025-04-13T22:21:23Z,22:21:23,scraper,False
jam_1744582895000_-33.357562_-70.722577,JAM,JAM_STAND_STILL_TRAFFIC,Lo Marcoleta,-33.357562,-70.722577,1744582895000,2025-04-13T22:21:35Z,22:21:35,scraper,False
jam_1744582909000_-33.458322_-70.966564,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.458322,-70.966564,1744582909000,2025-04-13T22:21:49Z,22:21:49,scraper,False
jam_1744582918000_-33.443317_-70.848571,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.443317,-70.848571,1744582918000,2025-04-13T22:21:58Z,22:21:58,scraper,False
jam_1744582918000_-33.443362_-70.848746,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.443362,-70.848746,1744582918000,2025-04-13T22:21:58Z,22:21:58,scraper,False
jam_1744582918000_-33.443609_-70.849696,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.443609,-70.849696,1744582918000,2025-04-13T22:21:58Z,22:21:58,scraper,False
jam_1744582928000_-33.475315_-70.622812,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.475315,-70.622812,1744582928000,2025-04-13T22:22:08Z,22:22:08,scraper,False
jam_1744582944000_-33.492927_-70.751774,JAM,JAM_HEAVY_TRAFFIC,sin información,-33.492927,-70.751774,1744582944000,2025-04-13T22:22:24Z,22:22:24,scraper,False
jam_1744582959000_-33.459494_-70.962138,JAM,JAM_HEAVY_TRAFFIC,Ruta 68,-33.459494,-70.962138,1744582959000,2025-04-13T22:22:39Z,22:22:39,scraper,False
jam_1744582961000_-33.484021_-70.746198,JAM,JAM_HEAVY_TRAFFIC,Av. Pajaritos,-33.484021,-70.746198,1744582961000,2025-04-13T22:22:41Z,22:22:41,scraper,False
jam_1744582962000_-34.043855_-70.724763,JAM,,Ruta 5 Sur,-34.043855,-70.724763,1744582962000,2025-04-13T22:22:42Z,22:22:42,scraper,False
jam_1744582962000_-34.047828_-70.732488,JAM,,Ruta 5 Sur,-34.047828,-70.732488,1744582962000,2025-04-13T22:22:42Z,22:22:42,scraper,False
jam_1744582965000_-34.053977_-70.747191,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.053977,-70.747191,1744582965000,2025-04-13T22:22:45Z,22:22:45,scraper,False
jam_1744582981000_-34.074405_-70.763675,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.074405,-70.763675,1744582981000,2025-04-13T22:23:01Z,22:23:01,scraper,False
jam_1744582991000_-33.637716_-70.710072,JAM,JAM_HEAVY_TRAFFIC,Regina Gálvez,-33.637716,-70.710072,1744582991000,2025-04-13T22:23:11Z,22:23:11,scraper,False
jam_1744583021000_-33.533009_-70.677802,JAM,JAM_STAND_STILL_TRAFFIC,Salida 32 > Ruta 5,-33.533009,-70.677802,1744583021000,2025-04-13T22:23:41Z,22:23:41,scraper,False
jam_1744583027000_-33.468027_-70.626198,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,-33.468027,-70.626198,1744583027000,2025-04-13T22:23:47Z,22:23:47,scraper,False
jam_1744583060000_-33.653728_-71.316175,JAM,,Ruta 78,-33.653728,-71.316175,1744583060000,2025-04-13T22:24:20Z,22:24:20,scraper,False
jam_1744583064000_-33.608491_-70.717041,JAM,JAM_STAND_STILL_TRAFFIC,Av. Pdte. Jorge Alessandri Rodríguez,-33.608491,-70.717041,1744583064000,2025-04-13T22:24:24Z,22:24:24,scraper,False
jam_1744583084000_-33.788384_-71.278357,JAM,,Ruta G-60,-33.788384,-71.278357,1744583084000,2025-04-13T22:24:44Z,22:24:44,scraper,False
jam_1744583085000_-33.439126_-70.573259,JAM,JAM_HEAVY_TRAFFIC,Av. Ossa,-33.439126,-70.573259,1744583085000,2025-04-13T22:24:45Z,22:24:45,scraper,False
jam_1744583122000_-33.440975_-70.659802,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Central,-33.440975,-70.659802,1744583122000,2025-04-13T22:25:22Z,22:25:22,scraper,False
jam_1744583122000_-33.441164_-70.659841,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Central,-33.441164,-70.659841,1744583122000,2025-04-13T22:25:22Z,22:25:22,scraper,False
jam_1744583153000_-33.457414_-70.649476,JAM,,San Diego,-33.457414,-70.649476,1744583153000,2025-04-13T22:25:53Z,22:25:53,scraper,False
jam_1744583158000_-33.116681_-71.366465,JAM,JAM_HEAVY_TRAFFIC,Ruta F-50 / Camino Lo Orozco,-33.116681,-71.366465,1744583158000,2025-04-13T22:25:58Z,22:25:58,scraper,False
jam_1744583164000_-33.410021_-70.605828,JAM,JAM_HEAVY_TRAFFIC,Salida 11B > Estoril / Kennedy,-33.410021,-70.605828,1744583164000,2025-04-13T22:26:04Z,22:26:04,scraper,False
jam_1744583191000_-33.444201_-70.740639,JAM,JAM_STAND_STILL_TRAFFIC,Av. Teniente Luis Cruz Martínez,-33.444201,-70.740639,1744583191000,2025-04-13T22:26:31Z,22:26:31,scraper,False
jam_1744583250000_-33.452851_-70.565223,JAM,JAM_HEAVY_TRAFFIC,Lynch Norte,-33.452851,-70.565223,1744583250000,2025-04-13T22:27:30Z,22:27:30,scraper,False
jam_1744583273000_-33.443965_-70.572224,JAM,,Av. Ossa,-33.443965,-70.572224,1744583273000,2025-04-13T22:27:53Z,22:27:53,scraper,False
jam_1744583299000_-33.455252_-70.628209,JAM,JAM_STAND_STILL_TRAFFIC,Av. Manuel Antonio Matta,-33.455252,-70.628209,1744583299000,2025-04-13T22:28:19Z,22:28:19,scraper,False
jam_1744583347000_-33.403236_-70.683155,JAM,JAM_STAND_STILL_TRAFFIC,Av. Dorsal,-33.403236,-70.683155,1744583347000,2025-04-13T22:29:07Z,22:29:07,scraper,False
jam_1744583363000_-33.704169_-71.215831,JAM,JAM_HEAVY_TRAFFIC,Camino a Rapel,-33.704169,-71.215831,1744583363000,2025-04-13T22:29:23Z,22:29:23,scraper,False
jam_1744583364000_-33.481299_-70.744408,JAM,JAM_STAND_STILL_TRAFFIC,Av. Pajaritos,-33.481299,-70.744408,1744583364000,2025-04-13T22:29:24Z,22:29:24,scraper,False
jam_1744583365000_-33.481965_-70.744885,JAM,JAM_STAND_STILL_TRAFFIC,Av. Pajaritos,-33.481965,-70.744885,1744583365000,2025-04-13T22:29:25Z,22:29:25,scraper,False
jam_1744583394000_-33.765555_-71.240816,JAM,JAM_STAND_STILL_TRAFFIC,Ruta G-60,-33.765555,-71.240816,1744583394000,2025-04-13T22:29:54Z,22:29:54,scraper,False
jam_1744583394000_-33.766572_-71.241737,JAM,JAM_STAND_STILL_TRAFFIC,Ruta G-60,-33.766572,-71.241737,1744583394000,2025-04-13T22:29:54Z,22:29:54,scraper,False
jam_1744583407000_-33.452621_-70.626989,JAM,JAM_STAND_STILL_TRAFFIC,Seminario,-33.452621,-70.626989,1744583407000,2025-04-13T22:30:07Z,22:30:07,scraper,False
jam_1744583429000_-33.665248_-70.671371,JAM,JAM_STAND_STILL_TRAFFIC,Ruta 79,-33.665248,-70.671371,1744583429000,2025-04-13T22:30:29Z,22:30:29,scraper,False
jam_1744583431000_-33.444815_-70.660301,JAM,JAM_HEAVY_TRAFFIC,Salida 0a-N > Al Centro,-33.444815,-70.660301,1744583431000,2025-04-13T22:30:31Z,22:30:31,scraper,False
jam_1744583462000_-33.035201_-71.131978,JAM,,Ruta F-100-G,-33.035201,-71.131978,1744583462000,2025-04-13T22:31:02Z,22:31:02,scraper,False
jam_1744583467000_-34.022192_-70.704059,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.022192,-70.704059,1744583467000,2025-04-13T22:31:07Z,22:31:07,scraper,False
jam_1744583473000_-34.053097_-70.744533,JAM,JAM_HEAVY_TRAFFIC,Ruta 5 Sur,-34.053097,-70.744533,1744583473000,2025-04-13T22:31:13Z,22:31:13,scraper,False
jam_1744583481000_-33.522168_-70.598515,JAM,JAM_HEAVY_TRAFFIC,Av. Vicuña Mackenna Oriente,-33.522168,-70.598515,1744583481000,2025-04-13T22:31:21Z,22:31:21,scraper,False
jam_1744583484000_-33.445313_-70.660349,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Central,-33.445313,-70.660349,1744583484000,2025-04-13T22:31:24Z,22:31:24,scraper,False
jam_1744583487000_-33.575516_-70.446036,JAM,JAM_STAND_STILL_TRAFFIC,Camino al Volcán,-33.575516,-70.446036,1744583487000,2025-04-13T22:31:27Z,22:31:27,scraper,False
jam_1744583512000_-33.452371_-70.559539,JAM,JAM_STAND_STILL_TRAFFIC,Av. Larraín,-33.452371,-70.559539,1744583512000,2025-04-13T22:31:52Z,22:31:52,scraper,False
jam_1744583514000_-33.446444_-70.660177,JAM,JAM_HEAVY_TRAFFIC,Autopista Central,-33.446444,-70.660177,1744583514000,2025-04-13T22:31:54Z,22:31:54,scraper,False
jam_1744583552000_-33.735597_-70.710511,JAM,JAM_HEAVY_TRAFFIC,Camino Buin - Alto Jahuel,-33.735597,-70.710511,1744583552000,2025-04-13T22:32:32Z,22:32:32,scraper,False
jam_1744583552000_-33.735706_-70.711383,JAM,JAM_HEAVY_TRAFFIC,Camino Buin - Alto Jahuel,-33.735706,-70.711383,1744583552000,2025-04-13T22:32:32Z,22:32:32,scraper,False
jam_1744583552000_-33.735734_-70.711603,JAM,JAM_HEAVY_TRAFFIC,Camino Buin - Alto Jahuel,-33.735734,-70.711603,1744583552000,2025-04-13T22:32:32Z,22:32:32,scraper,False
jam_1744583556000_-33.544238_-70.663354,JAM,JAM_HEAVY_TRAFFIC,Baquedano,-33.544238,-70.663354,1744583556000,2025-04-13T22:32:36Z,22:32:36,scraper,False
